LAN,EMP_ID,BRANCH_CODE,PRODUCT_CODE,LOGIN_DATE,LOGIN_FLAG,FLAG2,INCOME_SANCTION_FLAG,FINAL_SANCTION_FLAG,BOOKING_FLAG,FINALLOANAMOUNT,LOGIN_AMT,INCOME_SANCTION_AMT,FINAL_SANCTION_AMT,BOOKING_AMT
1975696,89,2,3,349,1,1,0,0,0,9000000,9000000, -   , -   , -   
1315129,8,2,1,7,1,1,1,1,0,13100000,13100000,13100000,13100000, -   
1474590,67,2,2,244,1,1,1,1,1,10400000,10400000,10400000,10400000,10400000
1906558,11,7,2,212,1,1,1,1,1,15000000,15000000,15000000,15000000,15000000
1547530,13,1,1,139,1,1,1,0,0,10400000,10400000,10400000, -   , -   
1426481,98,3,3,313,1,1,0,0,0,13100000,13100000, -   , -   , -   
1708598,15,7,3,342,1,1,0,0,0,7900000,7900000, -   , -   , -   
1215223,54,2,3,20,1,1,1,0,0,13000000,13000000,13000000, -   , -   
1378552,59,3,1,241,1,1,1,0,0,11100000,11100000,11100000, -   , -   
1734420,93,2,2,314,1,1,1,1,1,9900000,9900000,9900000,9900000,9900000
1025862,31,4,3,24,1,1,1,1,1,6000000,6000000,6000000,6000000,6000000
1841974,68,2,3,291,1,1,0,0,0,5200000,5200000, -   , -   , -   
1656521,29,5,2,50,1,1,0,0,0,8500000,8500000, -   , -   , -   
1899922,39,5,3,168,1,1,1,1,1,8600000,8600000,8600000,8600000,8600000
1468228,19,6,2,115,1,1,0,0,0,9200000,9200000, -   , -   , -   
1156742,48,2,2,148,1,1,1,1,1,5400000,5400000,5400000,5400000,5400000
1780875,89,4,1,170,1,1,0,0,0,8200000,8200000, -   , -   , -   
1517702,4,5,3,54,1,1,0,0,0,11300000,11300000, -   , -   , -   
1452216,43,2,1,32,1,1,0,0,0,9400000,9400000, -   , -   , -   
1641921,42,4,3,347,1,1,1,1,0,7300000,7300000,7300000,7300000, -   
1069405,55,4,1,91,1,1,0,0,0,9200000,9200000, -   , -   , -   
1931460,88,5,1,170,1,1,1,1,0,7100000,7100000,7100000,7100000, -   
1032235,9,2,2,11,1,1,0,0,0,15000000,15000000, -   , -   , -   
1959929,73,5,3,287,1,1,1,0,0,10200000,10200000,10200000, -   , -   
1093943,87,3,1,78,1,1,0,0,0,8600000,8600000, -   , -   , -   
1856191,44,4,2,184,1,1,1,0,0,9800000,9800000,9800000, -   , -   
1165006,69,7,3,110,1,1,0,0,0,12700000,12700000, -   , -   , -   
1951045,8,4,1,293,1,1,1,0,0,8600000,8600000,8600000, -   , -   
1307996,53,7,2,272,1,1,0,0,0,9100000,9100000, -   , -   , -   
1011380,36,2,2,153,1,1,0,0,0,5700000,5700000, -   , -   , -   
1956047,72,4,2,254,1,1,1,1,1,9200000,9200000,9200000,9200000,9200000
1506615,39,2,3,102,1,1,1,0,0,8000000,8000000,8000000, -   , -   
1538285,35,7,3,121,1,1,1,0,0,11100000,11100000,11100000, -   , -   
1058650,2,7,2,328,1,1,1,0,0,10500000,10500000,10500000, -   , -   
1058179,88,5,1,263,1,1,1,0,0,12200000,12200000,12200000, -   , -   
1767123,75,2,3,64,1,1,1,0,0,8200000,8200000,8200000, -   , -   
1467713,22,1,2,41,1,1,0,0,0,7300000,7300000, -   , -   , -   
1032094,66,4,3,142,1,1,1,1,1,10600000,10600000,10600000,10600000,10600000
1836795,25,1,1,246,1,1,1,0,0,9100000,9100000,9100000, -   , -   
1771321,70,5,1,271,1,1,1,1,1,14400000,14400000,14400000,14400000,14400000
1458232,98,7,2,227,1,1,0,0,0,6000000,6000000, -   , -   , -   
1082579,67,3,3,301,1,1,1,0,0,8700000,8700000,8700000, -   , -   
1193867,62,7,2,29,1,1,1,1,1,11700000,11700000,11700000,11700000,11700000
1553181,8,7,1,123,1,1,0,0,0,13000000,13000000, -   , -   , -   
1548595,14,1,1,208,1,1,1,0,0,9500000,9500000,9500000, -   , -   
1920428,59,3,3,154,1,1,1,1,1,14600000,14600000,14600000,14600000,14600000
1613932,57,4,3,312,1,1,0,0,0,5000000,5000000, -   , -   , -   
1616666,96,2,2,299,1,1,0,0,0,10900000,10900000, -   , -   , -   
1889166,66,6,3,32,1,1,1,1,1,12700000,12700000,12700000,12700000,12700000
1326124,21,6,1,323,1,1,0,0,0,7300000,7300000, -   , -   , -   
1961723,64,1,1,84,1,1,1,1,0,11200000,11200000,11200000,11200000, -   
1197695,87,5,3,150,1,1,1,1,0,12500000,12500000,12500000,12500000, -   
1798429,91,2,1,349,1,1,0,0,0,7500000,7500000, -   , -   , -   
1820504,66,7,2,56,1,1,1,1,0,12900000,12900000,12900000,12900000, -   
1640850,96,5,3,114,1,1,0,0,0,6900000,6900000, -   , -   , -   
1311430,80,3,1,106,1,1,1,1,1,14000000,14000000,14000000,14000000,14000000
1903696,2,3,1,51,1,1,1,1,1,6700000,6700000,6700000,6700000,6700000
1791127,63,4,3,197,1,1,1,0,0,9600000,9600000,9600000, -   , -   
1916692,3,2,1,338,1,1,0,0,0,7400000,7400000, -   , -   , -   
1763062,68,1,3,161,1,1,0,0,0,7300000,7300000, -   , -   , -   
1102330,11,5,2,289,1,1,1,1,1,8400000,8400000,8400000,8400000,8400000
1153539,20,3,2,358,1,1,1,0,0,9500000,9500000,9500000, -   , -   
1939757,96,1,2,97,1,1,1,1,0,6400000,6400000,6400000,6400000, -   
1595378,45,3,2,323,1,1,1,1,1,8600000,8600000,8600000,8600000,8600000
1171654,43,7,1,273,1,1,0,0,0,8100000,8100000, -   , -   , -   
1419488,70,1,2,250,1,1,0,0,0,11900000,11900000, -   , -   , -   
1142612,85,2,3,295,1,1,1,1,1,5100000,5100000,5100000,5100000,5100000
1158713,16,6,1,187,1,1,0,0,0,8400000,8400000, -   , -   , -   
1087225,73,6,3,362,1,1,0,0,0,6300000,6300000, -   , -   , -   
1131047,28,2,3,205,1,1,0,0,0,14500000,14500000, -   , -   , -   
1222639,51,5,1,226,1,1,1,1,1,7800000,7800000,7800000,7800000,7800000
1683987,83,2,1,248,1,1,0,0,0,8100000,8100000, -   , -   , -   
1570351,29,6,2,317,1,1,1,1,1,8300000,8300000,8300000,8300000,8300000
1708183,69,3,2,299,1,1,0,0,0,12000000,12000000, -   , -   , -   
1625667,21,7,2,200,1,1,1,1,1,14200000,14200000,14200000,14200000,14200000
1015448,37,4,3,123,1,1,0,0,0,14400000,14400000, -   , -   , -   
1740117,67,1,3,59,1,1,0,0,0,7600000,7600000, -   , -   , -   
1900507,95,4,2,134,1,1,1,1,1,5000000,5000000,5000000,5000000,5000000
1171044,41,2,1,256,1,1,1,1,0,6000000,6000000,6000000,6000000, -   
1701530,17,7,2,302,1,1,1,0,0,5600000,5600000,5600000, -   , -   
1493060,26,6,3,63,1,1,1,1,1,13600000,13600000,13600000,13600000,13600000
1598201,9,2,2,317,1,1,0,0,0,5700000,5700000, -   , -   , -   
1389069,50,7,3,269,1,1,1,0,0,6000000,6000000,6000000, -   , -   
1330162,61,6,1,310,1,1,1,1,0,8000000,8000000,8000000,8000000, -   
1403853,34,5,2,238,1,1,1,1,1,9900000,9900000,9900000,9900000,9900000
1385329,66,6,1,297,1,1,0,0,0,7300000,7300000, -   , -   , -   
1371455,65,2,2,286,1,1,1,1,1,13300000,13300000,13300000,13300000,13300000
1760932,6,7,3,295,1,1,1,1,1,11300000,11300000,11300000,11300000,11300000
1731362,2,1,1,47,1,1,1,1,1,13200000,13200000,13200000,13200000,13200000
1162260,70,4,3,291,1,1,1,1,0,10000000,10000000,10000000,10000000, -   
1281586,25,5,1,108,1,1,0,0,0,12200000,12200000, -   , -   , -   
1534429,61,3,2,338,1,1,0,0,0,7000000,7000000, -   , -   , -   
1433179,99,6,1,279,1,1,1,0,0,12000000,12000000,12000000, -   , -   
1252666,78,1,3,45,1,1,1,1,1,10700000,10700000,10700000,10700000,10700000
1045757,1,3,3,18,1,1,1,0,0,10400000,10400000,10400000, -   , -   
1685028,5,5,1,246,1,1,0,0,0,15000000,15000000, -   , -   , -   
1640367,82,3,1,274,1,1,1,1,1,14900000,14900000,14900000,14900000,14900000
1970892,84,4,3,221,1,1,0,0,0,12500000,12500000, -   , -   , -   
1843613,57,2,1,292,1,1,1,1,1,7600000,7600000,7600000,7600000,7600000
1260861,2,4,1,43,1,1,0,0,0,13800000,13800000, -   , -   , -   
1972045,72,5,3,60,1,1,1,1,0,6200000,6200000,6200000,6200000, -   
1129003,67,6,3,207,1,1,1,1,1,14400000,14400000,14400000,14400000,14400000
1791023,54,3,3,365,1,1,0,0,0,11200000,11200000, -   , -   , -   
1616272,87,2,2,168,1,1,0,0,0,13400000,13400000, -   , -   , -   
1590140,21,3,2,279,1,1,1,0,0,14200000,14200000,14200000, -   , -   
1434112,68,1,1,171,1,1,1,1,0,13100000,13100000,13100000,13100000, -   
1926945,75,6,3,338,1,1,1,0,0,13900000,13900000,13900000, -   , -   
1816923,28,5,3,75,1,1,1,1,1,11900000,11900000,11900000,11900000,11900000
1726275,19,1,2,107,1,1,0,0,0,6000000,6000000, -   , -   , -   
1929833,64,5,3,53,1,1,1,0,0,7500000,7500000,7500000, -   , -   
1795691,44,2,2,168,1,1,1,1,1,7100000,7100000,7100000,7100000,7100000
1440755,23,5,2,322,1,1,0,0,0,14000000,14000000, -   , -   , -   
1684301,75,6,2,8,1,1,0,0,0,11700000,11700000, -   , -   , -   
1093749,96,1,2,129,1,1,0,0,0,9600000,9600000, -   , -   , -   
1720534,49,1,3,58,1,1,0,0,0,6700000,6700000, -   , -   , -   
1270575,30,4,2,176,1,1,1,0,0,10000000,10000000,10000000, -   , -   
1174929,10,4,3,298,1,1,0,0,0,13200000,13200000, -   , -   , -   
1811503,14,2,3,207,1,1,0,0,0,9700000,9700000, -   , -   , -   
1736721,3,1,3,300,1,1,1,1,0,7800000,7800000,7800000,7800000, -   
1661772,24,1,3,94,1,1,0,0,0,6600000,6600000, -   , -   , -   
1916240,64,5,2,147,1,1,0,0,0,6400000,6400000, -   , -   , -   
1199113,35,7,3,255,1,1,0,0,0,13100000,13100000, -   , -   , -   
1191428,42,4,3,24,1,1,0,0,0,11700000,11700000, -   , -   , -   
1699123,11,2,3,32,1,1,1,0,0,6600000,6600000,6600000, -   , -   
1514963,35,6,2,266,1,1,1,1,1,9800000,9800000,9800000,9800000,9800000
1940082,98,7,1,131,1,1,1,0,0,14400000,14400000,14400000, -   , -   
1728247,25,3,2,100,1,1,0,0,0,6600000,6600000, -   , -   , -   
1684223,45,4,3,326,1,1,1,0,0,11700000,11700000,11700000, -   , -   
1944818,16,6,2,242,1,1,1,1,1,11500000,11500000,11500000,11500000,11500000
1993982,90,7,1,72,1,1,1,0,0,13900000,13900000,13900000, -   , -   
1958783,53,3,2,202,1,1,1,0,0,6000000,6000000,6000000, -   , -   
1608824,53,6,1,230,1,1,1,0,0,11100000,11100000,11100000, -   , -   
1414748,73,2,2,167,1,1,1,0,0,10400000,10400000,10400000, -   , -   
1474333,32,2,1,58,1,1,1,0,0,12900000,12900000,12900000, -   , -   
1442485,85,3,1,119,1,1,1,1,0,11800000,11800000,11800000,11800000, -   
1069728,53,1,3,361,1,1,1,1,1,7400000,7400000,7400000,7400000,7400000
1435191,12,2,3,133,1,1,0,0,0,12300000,12300000, -   , -   , -   
1219224,13,2,3,89,1,1,0,0,0,5700000,5700000, -   , -   , -   
1348463,67,3,2,219,1,1,1,1,1,11000000,11000000,11000000,11000000,11000000
1970078,39,3,1,72,1,1,1,0,0,13100000,13100000,13100000, -   , -   
1041873,68,7,3,128,1,1,0,0,0,9300000,9300000, -   , -   , -   
1574496,51,7,3,148,1,1,0,0,0,6900000,6900000, -   , -   , -   
1812223,59,3,3,132,1,1,1,1,1,8300000,8300000,8300000,8300000,8300000
1984259,27,1,3,66,1,1,1,1,0,13400000,13400000,13400000,13400000, -   
1651135,10,4,2,215,1,1,1,0,0,6300000,6300000,6300000, -   , -   
1470829,13,6,1,303,1,1,0,0,0,11400000,11400000, -   , -   , -   
1041492,71,4,1,268,1,1,1,1,1,12400000,12400000,12400000,12400000,12400000
1989765,2,4,3,54,1,1,1,0,0,11300000,11300000,11300000, -   , -   
1692764,28,1,1,360,1,1,1,1,0,11500000,11500000,11500000,11500000, -   
1212976,53,5,1,71,1,1,1,1,1,10200000,10200000,10200000,10200000,10200000
1154889,76,7,2,268,1,1,0,0,0,14900000,14900000, -   , -   , -   
1538186,63,4,1,108,1,1,0,0,0,6400000,6400000, -   , -   , -   
1247601,19,1,2,262,1,1,1,1,0,12400000,12400000,12400000,12400000, -   
1000519,51,7,2,191,1,1,0,0,0,6300000,6300000, -   , -   , -   
1630585,25,1,3,105,1,1,0,0,0,10500000,10500000, -   , -   , -   
1744193,81,5,3,213,1,1,1,0,0,9500000,9500000,9500000, -   , -   
1044100,40,2,1,58,1,1,0,0,0,12500000,12500000, -   , -   , -   
1349951,70,5,1,124,1,1,0,0,0,7000000,7000000, -   , -   , -   
1484391,36,2,1,329,1,1,1,1,0,9400000,9400000,9400000,9400000, -   
1766275,84,5,2,184,1,1,1,0,0,10800000,10800000,10800000, -   , -   
1985871,15,4,2,363,1,1,1,1,1,5200000,5200000,5200000,5200000,5200000
1818787,23,4,1,208,1,1,1,1,1,13300000,13300000,13300000,13300000,13300000
1941848,82,7,3,204,1,1,0,0,0,11900000,11900000, -   , -   , -   
1687463,11,2,2,244,1,1,0,0,0,13800000,13800000, -   , -   , -   
1289450,44,2,1,310,1,1,1,0,0,7800000,7800000,7800000, -   , -   
1479576,36,1,1,42,1,1,0,0,0,9700000,9700000, -   , -   , -   
1803652,44,1,2,126,1,1,1,0,0,5500000,5500000,5500000, -   , -   
1322045,70,1,1,319,1,1,1,1,1,11700000,11700000,11700000,11700000,11700000
1501862,49,1,1,319,1,1,1,1,1,5200000,5200000,5200000,5200000,5200000
1060987,77,7,1,281,1,1,1,1,0,11000000,11000000,11000000,11000000, -   
1801022,79,3,3,46,1,1,0,0,0,6300000,6300000, -   , -   , -   
1526299,38,6,3,226,1,1,1,0,0,10000000,10000000,10000000, -   , -   
1434728,45,1,1,66,1,1,1,0,0,10300000,10300000,10300000, -   , -   
1799094,37,5,2,338,1,1,0,0,0,11100000,11100000, -   , -   , -   
1314468,28,6,3,229,1,1,0,0,0,6400000,6400000, -   , -   , -   
1909318,37,7,3,127,1,1,1,0,0,7100000,7100000,7100000, -   , -   
1734431,40,4,2,2,1,1,1,0,0,8700000,8700000,8700000, -   , -   
1515496,75,2,2,116,1,1,0,0,0,5100000,5100000, -   , -   , -   
1454911,10,3,3,139,1,1,1,1,1,8500000,8500000,8500000,8500000,8500000
1657727,3,1,3,336,1,1,1,1,1,10100000,10100000,10100000,10100000,10100000
1755260,41,4,3,180,1,1,1,1,1,12800000,12800000,12800000,12800000,12800000
1678503,50,2,3,306,1,1,1,0,0,5000000,5000000,5000000, -   , -   
1723665,98,2,2,102,1,1,1,1,1,14800000,14800000,14800000,14800000,14800000
1325603,26,4,3,174,1,1,0,0,0,14100000,14100000, -   , -   , -   
1012482,48,3,1,292,1,1,1,1,1,6500000,6500000,6500000,6500000,6500000
1449743,63,2,2,286,1,1,1,1,0,11500000,11500000,11500000,11500000, -   
1648273,64,2,1,274,1,1,0,0,0,8500000,8500000, -   , -   , -   
1876864,71,6,3,359,1,1,0,0,0,11100000,11100000, -   , -   , -   
1918921,81,2,1,155,1,1,1,1,0,13600000,13600000,13600000,13600000, -   
1255372,2,6,3,362,1,1,0,0,0,11700000,11700000, -   , -   , -   
1289968,38,7,1,73,1,1,1,1,1,13800000,13800000,13800000,13800000,13800000
1496241,51,2,2,107,1,1,0,0,0,10600000,10600000, -   , -   , -   
1063018,65,7,2,277,1,1,1,0,0,14400000,14400000,14400000, -   , -   
1063557,29,1,1,286,1,1,0,0,0,10300000,10300000, -   , -   , -   
1270477,11,4,1,63,1,1,1,0,0,14200000,14200000,14200000, -   , -   
1284244,45,3,2,170,1,1,1,0,0,10200000,10200000,10200000, -   , -   
1004323,39,6,1,293,1,1,1,0,0,5100000,5100000,5100000, -   , -   
1805023,54,3,1,304,1,1,1,1,0,5300000,5300000,5300000,5300000, -   
1724768,85,2,3,103,1,1,1,0,0,7100000,7100000,7100000, -   , -   
1781639,93,2,3,135,1,1,1,0,0,6000000,6000000,6000000, -   , -   
1637263,98,5,1,298,1,1,1,1,1,13800000,13800000,13800000,13800000,13800000
1507456,23,1,1,320,1,1,0,0,0,9600000,9600000, -   , -   , -   
1433989,88,1,3,320,1,1,1,1,1,10300000,10300000,10300000,10300000,10300000
1747579,77,2,3,270,1,1,0,0,0,8400000,8400000, -   , -   , -   
1028967,72,3,2,270,1,1,1,1,1,12800000,12800000,12800000,12800000,12800000
1664972,48,2,2,29,1,1,0,0,0,8500000,8500000, -   , -   , -   
1999993,8,4,3,141,1,1,0,0,0,10300000,10300000, -   , -   , -   
1575928,58,5,2,317,1,1,1,1,0,9900000,9900000,9900000,9900000, -   
1826640,43,3,1,236,1,1,1,1,1,7800000,7800000,7800000,7800000,7800000
1292626,88,4,1,137,1,1,1,1,0,10000000,10000000,10000000,10000000, -   
1461630,2,3,1,308,1,1,1,0,0,7700000,7700000,7700000, -   , -   
1187938,66,3,3,212,1,1,0,0,0,10000000,10000000, -   , -   , -   
1852071,95,2,3,42,1,1,1,1,1,13400000,13400000,13400000,13400000,13400000
1334906,21,4,2,209,1,1,1,0,0,5700000,5700000,5700000, -   , -   
1369850,38,3,1,363,1,1,1,1,1,13200000,13200000,13200000,13200000,13200000
1531239,55,5,1,238,1,1,1,1,1,9800000,9800000,9800000,9800000,9800000
1541112,47,4,2,213,1,1,1,1,0,6300000,6300000,6300000,6300000, -   
1017292,15,4,2,276,1,1,0,0,0,13600000,13600000, -   , -   , -   
1520622,30,1,1,149,1,1,0,0,0,11800000,11800000, -   , -   , -   
1761561,61,7,3,224,1,1,1,1,0,6000000,6000000,6000000,6000000, -   
1342546,34,4,3,337,1,1,1,1,1,11400000,11400000,11400000,11400000,11400000
1000582,7,5,3,273,1,1,1,0,0,14200000,14200000,14200000, -   , -   
1480467,10,7,1,30,1,1,1,1,1,8700000,8700000,8700000,8700000,8700000
1219231,4,1,3,286,1,1,0,0,0,5800000,5800000, -   , -   , -   
1545590,84,2,2,189,1,1,0,0,0,7400000,7400000, -   , -   , -   
1574966,1,2,1,220,1,1,1,1,1,14900000,14900000,14900000,14900000,14900000
1931993,6,2,3,174,1,1,0,0,0,14900000,14900000, -   , -   , -   
1799334,99,1,1,79,1,1,0,0,0,11100000,11100000, -   , -   , -   
1032005,75,5,3,39,1,1,1,1,0,11900000,11900000,11900000,11900000, -   
1829726,56,1,3,93,1,1,1,0,0,10500000,10500000,10500000, -   , -   
1143366,80,1,2,90,1,1,1,1,0,10600000,10600000,10600000,10600000, -   
1567838,33,5,1,63,1,1,0,0,0,7000000,7000000, -   , -   , -   
1266023,88,3,1,349,1,1,0,0,0,6200000,6200000, -   , -   , -   
1974803,89,1,2,153,1,1,1,1,1,13900000,13900000,13900000,13900000,13900000
1533918,39,3,2,15,1,1,0,0,0,6700000,6700000, -   , -   , -   
1297073,55,6,3,297,1,1,1,1,1,8500000,8500000,8500000,8500000,8500000
1597860,87,5,1,318,1,1,1,1,1,10000000,10000000,10000000,10000000,10000000
1264809,86,2,2,269,1,1,1,0,0,5800000,5800000,5800000, -   , -   
1768749,26,2,3,192,1,1,1,1,1,11000000,11000000,11000000,11000000,11000000
1879123,76,4,3,341,1,1,1,0,0,12600000,12600000,12600000, -   , -   
1092472,94,4,3,168,1,1,1,0,0,13200000,13200000,13200000, -   , -   
1143228,90,3,2,325,1,1,0,0,0,10000000,10000000, -   , -   , -   
1321982,12,4,1,177,1,1,1,1,0,11900000,11900000,11900000,11900000, -   
1813751,26,3,2,219,1,1,0,0,0,11900000,11900000, -   , -   , -   
1657442,44,3,3,119,1,1,0,0,0,13400000,13400000, -   , -   , -   
1148053,59,5,3,169,1,1,1,1,0,6300000,6300000,6300000,6300000, -   
1108196,27,1,2,22,1,1,1,0,0,6200000,6200000,6200000, -   , -   
1919037,77,7,2,236,1,1,0,0,0,10400000,10400000, -   , -   , -   
1887406,36,2,3,2,1,1,1,0,0,6300000,6300000,6300000, -   , -   
1124628,60,7,1,168,1,1,1,0,0,11300000,11300000,11300000, -   , -   
1097361,6,7,1,87,1,1,1,0,0,14200000,14200000,14200000, -   , -   
1682472,14,1,2,178,1,1,0,0,0,8900000,8900000, -   , -   , -   
1719839,100,7,1,247,1,1,0,0,0,14600000,14600000, -   , -   , -   
1604228,8,2,3,17,1,1,0,0,0,8300000,8300000, -   , -   , -   
1010968,88,4,3,2,1,1,1,1,1,14500000,14500000,14500000,14500000,14500000
1490603,37,5,1,339,1,1,1,1,0,9500000,9500000,9500000,9500000, -   
1189225,22,4,2,259,1,1,1,1,0,10500000,10500000,10500000,10500000, -   
1324051,99,2,1,144,1,1,1,0,0,7800000,7800000,7800000, -   , -   
1177343,45,2,3,283,1,1,1,0,0,6000000,6000000,6000000, -   , -   
1479535,58,1,2,1,1,1,1,1,1,9500000,9500000,9500000,9500000,9500000
1232847,89,7,2,61,1,1,0,0,0,11300000,11300000, -   , -   , -   
1444489,27,5,1,249,1,1,1,0,0,13700000,13700000,13700000, -   , -   
1917661,11,3,1,183,1,1,0,0,0,7500000,7500000, -   , -   , -   
1365048,59,1,2,330,1,1,1,1,1,8300000,8300000,8300000,8300000,8300000
1661426,30,5,3,263,1,1,1,0,0,8800000,8800000,8800000, -   , -   
1818619,30,5,3,284,1,1,0,0,0,9800000,9800000, -   , -   , -   
1647887,61,7,2,353,1,1,1,0,0,14200000,14200000,14200000, -   , -   
1036811,47,4,1,15,1,1,1,1,1,8200000,8200000,8200000,8200000,8200000
1301160,11,7,1,246,1,1,0,0,0,10500000,10500000, -   , -   , -   
1768817,57,4,3,324,1,1,1,0,0,10200000,10200000,10200000, -   , -   
1282040,99,2,3,315,1,1,1,0,0,5900000,5900000,5900000, -   , -   
1805697,41,6,3,277,1,1,1,1,1,5900000,5900000,5900000,5900000,5900000
1039119,100,7,1,82,1,1,0,0,0,8800000,8800000, -   , -   , -   
1607304,100,5,2,58,1,1,1,0,0,9800000,9800000,9800000, -   , -   
1467881,47,3,2,36,1,1,1,0,0,9700000,9700000,9700000, -   , -   
1670166,66,5,3,4,1,1,0,0,0,12000000,12000000, -   , -   , -   
1898203,88,2,3,208,1,1,1,1,1,9300000,9300000,9300000,9300000,9300000
1821674,32,1,2,130,1,1,1,1,1,9300000,9300000,9300000,9300000,9300000
1309370,89,2,1,208,1,1,0,0,0,10800000,10800000, -   , -   , -   
1392964,30,5,1,35,1,1,0,0,0,11200000,11200000, -   , -   , -   
1728218,89,7,2,163,1,1,1,0,0,5200000,5200000,5200000, -   , -   
1047059,69,5,3,84,1,1,0,0,0,8700000,8700000, -   , -   , -   
1647959,33,5,1,189,1,1,1,0,0,14100000,14100000,14100000, -   , -   
1232819,34,5,2,339,1,1,0,0,0,9800000,9800000, -   , -   , -   
1048448,15,5,3,202,1,1,0,0,0,14600000,14600000, -   , -   , -   
1267630,32,4,2,154,1,1,1,0,0,9000000,9000000,9000000, -   , -   
1779518,30,1,1,311,1,1,0,0,0,14300000,14300000, -   , -   , -   
1197309,43,4,2,279,1,1,0,0,0,13500000,13500000, -   , -   , -   
1550167,79,2,1,361,1,1,0,0,0,14700000,14700000, -   , -   , -   
1832638,2,6,1,17,1,1,1,1,0,10100000,10100000,10100000,10100000, -   
1708518,34,1,3,97,1,1,0,0,0,9400000,9400000, -   , -   , -   
1967617,100,2,2,262,1,1,1,1,0,9000000,9000000,9000000,9000000, -   
1415653,92,3,3,288,1,1,0,0,0,5600000,5600000, -   , -   , -   
1540538,9,3,1,331,1,1,1,0,0,11700000,11700000,11700000, -   , -   
1958609,43,6,1,195,1,1,1,0,0,12200000,12200000,12200000, -   , -   
1390528,91,4,3,141,1,1,1,1,0,11900000,11900000,11900000,11900000, -   
1109134,1,1,3,247,1,1,1,1,1,12700000,12700000,12700000,12700000,12700000
1629167,56,1,2,301,1,1,1,0,0,12800000,12800000,12800000, -   , -   
1993244,92,6,2,251,1,1,0,0,0,12700000,12700000, -   , -   , -   
1040941,25,2,3,314,1,1,1,1,0,15000000,15000000,15000000,15000000, -   
1349154,5,7,1,238,1,1,1,0,0,13600000,13600000,13600000, -   , -   
1459084,1,5,3,252,1,1,1,0,0,13900000,13900000,13900000, -   , -   
1361116,85,7,1,5,1,1,0,0,0,10500000,10500000, -   , -   , -   
1209049,26,7,2,208,1,1,1,1,0,5700000,5700000,5700000,5700000, -   
1020973,40,3,2,127,1,1,1,0,0,6900000,6900000,6900000, -   , -   
1293793,82,4,2,171,1,1,0,0,0,11800000,11800000, -   , -   , -   
1751461,55,6,1,273,1,1,0,0,0,7600000,7600000, -   , -   , -   
1311894,39,5,1,323,1,1,0,0,0,11800000,11800000, -   , -   , -   
1914261,27,5,3,114,1,1,1,0,0,7700000,7700000,7700000, -   , -   
1583184,97,4,3,301,1,1,1,1,1,11000000,11000000,11000000,11000000,11000000
1729680,46,1,1,245,1,1,1,0,0,8000000,8000000,8000000, -   , -   
1270467,16,6,1,362,1,1,0,0,0,8400000,8400000, -   , -   , -   
1121753,89,7,2,16,1,1,0,0,0,7300000,7300000, -   , -   , -   
1425473,52,2,3,111,1,1,0,0,0,10900000,10900000, -   , -   , -   
1423928,81,7,1,183,1,1,0,0,0,7800000,7800000, -   , -   , -   
1246432,90,1,1,365,1,1,1,1,1,13300000,13300000,13300000,13300000,13300000
1371904,8,7,1,197,1,1,1,1,0,12400000,12400000,12400000,12400000, -   
1394602,67,1,3,353,1,1,0,0,0,8300000,8300000, -   , -   , -   
1464366,62,7,3,333,1,1,1,1,0,9700000,9700000,9700000,9700000, -   
1065572,49,4,2,45,1,1,1,1,0,7100000,7100000,7100000,7100000, -   
1488064,18,7,2,106,1,1,1,1,0,5700000,5700000,5700000,5700000, -   
1798735,25,3,1,304,1,1,1,1,1,9500000,9500000,9500000,9500000,9500000
1018634,58,3,3,290,1,1,1,1,1,6900000,6900000,6900000,6900000,6900000
1519909,65,4,3,184,1,1,1,1,0,13600000,13600000,13600000,13600000, -   
1793919,20,7,2,257,1,1,1,1,0,5000000,5000000,5000000,5000000, -   
1778393,91,6,2,83,1,1,1,1,1,7900000,7900000,7900000,7900000,7900000
1532596,59,4,1,313,1,1,1,1,0,8400000,8400000,8400000,8400000, -   
1447563,63,2,1,9,1,1,1,0,0,6700000,6700000,6700000, -   , -   
1146525,30,3,1,192,1,1,1,1,0,12300000,12300000,12300000,12300000, -   
1433669,68,1,3,112,1,1,1,1,0,11400000,11400000,11400000,11400000, -   
1320344,72,4,1,185,1,1,1,0,0,13500000,13500000,13500000, -   , -   
1242479,70,5,3,56,1,1,1,0,0,9600000,9600000,9600000, -   , -   
1374460,51,6,1,337,1,1,1,1,0,13000000,13000000,13000000,13000000, -   
1453173,80,4,2,178,1,1,0,0,0,12000000,12000000, -   , -   , -   
1373908,64,2,3,168,1,1,1,1,0,11800000,11800000,11800000,11800000, -   
1379096,100,5,1,274,1,1,0,0,0,8800000,8800000, -   , -   , -   
1852847,65,3,3,7,1,1,1,0,0,14700000,14700000,14700000, -   , -   
1731872,4,6,2,42,1,1,1,1,1,12700000,12700000,12700000,12700000,12700000
1081757,19,1,2,73,1,1,1,1,1,13500000,13500000,13500000,13500000,13500000
1198656,37,3,3,252,1,1,0,0,0,12500000,12500000, -   , -   , -   
1938826,32,7,3,269,1,1,1,1,0,6700000,6700000,6700000,6700000, -   
1181904,56,5,1,44,1,1,0,0,0,7800000,7800000, -   , -   , -   
1927313,80,6,3,138,1,1,0,0,0,12800000,12800000, -   , -   , -   
